time_s,t_eff_k,q_raw_w
3077.5,305.644,0.611002
3077.6,305.644,0.61153
3077.7,305.645,0.612053
3077.8,305.645,0.612573
3077.9,305.645,0.613089
3078.0,305.646,0.615631
3078.1,305.646,0.619067
3078.2,305.647,0.624556
3078.3,305.647,0.630076
3078.4,305.647,0.635627
3078.5,305.648,0.641208
3078.6,305.648,0.646788
3078.7,305.649,0.652265
3078.8,305.649,0.657771
3078.9,305.65,0.663307
3079.0,305.65,0.668871
3079.1,305.651,0.670485
3079.2,305.651,0.671396
3079.3,305.652,0.672304
3079.4,305.652,0.673209
3079.5,305.653,0.674111
3079.6,305.653,0.675011
3079.7,305.654,0.675908
3079.8,305.654,0.676802
3079.9,305.655,0.677695
3080.0,305.655,0.678066
3080.1,305.656,0.669175
3080.2,305.656,0.659788
3080.3,305.657,0.650424
3080.4,305.657,0.641084
3080.5,305.658,0.631771
3080.6,305.658,0.622487
3080.7,305.658,0.613233
3080.8,305.659,0.604011
3080.9,305.659,0.594822
3081.0,305.66,0.585842
3081.1,305.66,0.590585
3081.2,305.66,0.595535
3081.3,305.661,0.600517
3081.4,305.661,0.60553
3081.5,305.661,0.610576
3081.6,305.662,0.615651
3081.7,305.662,0.620758
3081.8,305.663,0.625895
3081.9,305.663,0.630486
3082.0,305.663,0.63458
3082.1,305.664,0.631695
3082.2,305.664,0.627134
3082.3,305.665,0.622572
3082.4,305.665,0.61801
3082.5,305.666,0.61345
3082.6,305.666,0.608901
3082.7,305.666,0.604559
3082.8,305.667,0.600218
3082.9,305.667,0.59588
3083.0,305.667,0.591545
3083.1,305.668,0.590753
3083.2,305.668,0.590821
3083.3,305.669,0.590891
3083.4,305.669,0.590963
3083.5,305.669,0.591037
3083.6,305.67,0.591112
3083.7,305.67,0.591189
3083.8,305.67,0.591267
3083.9,305.671,0.591255
3084.0,305.671,0.589536
3084.1,305.671,0.581697
3084.2,305.672,0.572012
3084.3,305.672,0.562368
3084.4,305.672,0.552768
3084.5,305.673,0.543213
3084.6,305.673,0.533704
3084.7,305.673,0.524243
3084.8,305.673,0.514829
3084.9,305.674,0.505711
3085.0,305.674,0.496835
3085.1,305.674,0.49559
3085.2,305.674,0.495029
3085.3,305.675,0.494472
3085.4,305.675,0.49392
3085.5,305.675,0.493373
3085.6,305.675,0.492829
3085.7,305.675,0.492289
3085.8,305.676,0.491753
3085.9,305.676,0.491219
3086.0,305.676,0.489109
3086.1,305.676,0.485623
3086.2,305.676,0.480574
3086.3,305.676,0.475538
3086.4,305.677,0.470515
3086.5,305.677,0.465506
3086.6,305.677,0.46051
3086.7,305.677,0.455529
3086.8,305.677,0.450533
3086.9,305.677,0.445436
3087.0,305.677,0.440355
3087.1,305.678,0.435291
3087.2,305.678,0.430243
3087.3,305.678,0.425212
3087.4,305.678,0.420198
3087.5,305.678,0.415202
3087.6,305.678,0.410223
3087.7,305.678,0.405398
3087.8,305.678,0.400737
3087.9,305.678,0.396092
3088.0,305.678,0.391465
3088.1,305.678,0.389319
3088.2,305.678,0.388312
3088.3,305.678,0.387308
3088.4,305.678,0.386309
3088.5,305.678,0.385313
3088.6,305.678,0.384322
3088.7,305.678,0.383334
3088.8,305.678,0.382349
3088.9,305.678,0.381935
3089.0,305.678,0.381889
3089.1,305.678,0.38354
3089.2,305.678,0.386705
3089.3,305.678,0.389889
3089.4,305.678,0.39309
3089.5,305.678,0.396311
3089.6,305.678,0.399549
3089.7,305.679,0.402805
3089.8,305.679,0.406079
3089.9,305.679,0.409371
3090.0,305.679,0.410865
3090.1,305.679,0.407816
3090.2,305.679,0.402968
3090.3,305.679,0.398133
3090.4,305.679,0.393311
3090.5,305.679,0.388502
3090.6,305.679,0.383708
3090.7,305.679,0.378928
3090.8,305.679,0.374163
3090.9,305.679,0.369371
3091.0,305.679,0.364569
3091.1,305.679,0.359785
3091.2,305.679,0.355018
3091.3,305.679,0.350269
3091.4,305.679,0.345538
3091.5,305.679,0.340826
3091.6,305.679,0.336113
3091.7,305.679,0.331417
3091.8,305.679,0.32674
3091.9,305.678,0.322084
3092.0,305.678,0.318727
3092.1,305.678,0.316369
3092.2,305.678,0.315292
3092.3,305.678,0.314219
3092.4,305.678,0.313149
3092.5,305.678,0.312082
3092.6,305.678,0.311019
3092.7,305.678,0.309973
3092.8,305.678,0.308935
3092.9,305.677,0.3079
3093.0,305.677,0.306869
3093.1,305.677,0.30584
3093.2,305.677,0.304814
3093.3,305.677,0.303791
3093.4,305.677,0.302791
3093.5,305.677,0.301796
3093.6,305.677,0.300803
3093.7,305.677,0.299813
3093.8,305.676,0.298825
3093.9,305.676,0.297839
3094.0,305.676,0.297751
3094.1,305.676,0.303044
3094.2,305.676,0.309288
3094.3,305.676,0.315588
3094.4,305.676,0.321944
3094.5,305.676,0.328358
3094.6,305.675,0.334829
3094.7,305.675,0.341356
3094.8,305.675,0.347942
3094.9,305.675,0.354687
3095.0,305.675,0.361607
3095.1,305.675,0.36859
3095.2,305.675,0.375634
3095.3,305.675,0.38274
3095.4,305.675,0.389963
3095.5,305.675,0.397291
3095.6,305.675,0.404684
3095.7,305.675,0.412141
3095.8,305.675,0.419664
3095.9,305.676,0.427416
3096.0,305.676,0.435323
3096.1,305.676,0.443301
3096.2,305.676,0.451348
3096.3,305.676,0.459466
3096.4,305.676,0.467753
3096.5,305.676,0.476146
3096.6,305.676,0.484612
3096.7,305.677,0.493152
3096.8,305.677,0.501766
3096.9,305.677,0.509713
3097.0,305.677,0.517577
3097.1,305.677,0.524088
3097.2,305.678,0.528988
3097.3,305.678,0.533912
3097.4,305.678,0.538859
3097.5,305.678,0.543829
3097.6,305.679,0.548823
3097.7,305.679,0.55384
3097.8,305.679,0.558919
3097.9,305.68,0.564216
3098.0,305.68,0.56954
3098.1,305.68,0.57489
3098.2,305.681,0.580267
3098.3,305.681,0.585671
3098.4,305.681,0.591101
3098.5,305.682,0.596559
3098.6,305.682,0.602055
3098.7,305.682,0.607655
3098.8,305.683,0.613284
3098.9,305.683,0.618941
3099.0,305.684,0.622326
3099.1,305.684,0.621043
3099.2,305.684,0.617454
3099.3,305.685,0.613855
3099.4,305.685,0.610246
3099.5,305.686,0.606629
3099.6,305.686,0.603004
3099.7,305.686,0.599374
3099.8,305.687,0.595738
3099.9,305.687,0.592098
3100.0,305.687,0.589435
3100.1,305.688,0.589253
3100.2,305.688,0.590018
3100.3,305.689,0.590799
3100.4,305.689,0.591582
3100.5,305.689,0.592365
3100.6,305.69,0.593132
3100.7,305.69,0.593894
3100.8,305.69,0.594656
3100.9,305.691,0.595418
3101.0,305.691,0.59618
3101.1,305.691,0.596942
3101.2,305.692,0.597705
3101.3,305.692,0.598468
3101.4,305.693,0.599207
3101.5,305.693,0.599938
3101.6,305.693,0.600669
3101.7,305.694,0.601401
3101.8,305.694,0.602132
3101.9,305.694,0.602875
3102.0,305.695,0.605751
3102.1,305.695,0.609159
3102.2,305.696,0.614752
3102.3,305.696,0.620378
3102.4,305.696,0.626037
3102.5,305.697,0.63173
3102.6,305.697,0.637455
3102.7,305.698,0.643214
3102.8,305.698,0.649006
3102.9,305.699,0.65483
3103.0,305.699,0.657193
3103.1,305.7,0.65197
3103.2,305.7,0.643277
3103.3,305.7,0.634603
3103.4,305.701,0.625948
3103.5,305.701,0.617315
3103.6,305.702,0.608705
3103.7,305.702,0.600119
3103.8,305.702,0.591825
3103.9,305.703,0.584536
3104.0,305.703,0.577265
3104.1,305.703,0.574912
3104.2,305.704,0.575295
3104.3,305.704,0.575681
3104.4,305.704,0.576071
3104.5,305.705,0.576463
3104.6,305.705,0.576858
3104.7,305.705,0.576837
3104.8,305.706,0.576715
3104.9,305.706,0.576593
3105.0,305.706,0.576472
3105.1,305.707,0.574109
3105.2,305.707,0.569772
3105.3,305.707,0.565438
3105.4,305.708,0.561107
3105.5,305.708,0.55678
3105.6,305.708,0.552457
3105.7,305.709,0.548138
3105.8,305.709,0.543823
3105.9,305.709,0.539514
3106.0,305.71,0.535647
3106.1,305.71,0.535256
3106.2,305.71,0.535305
3106.3,305.71,0.535357
3106.4,305.711,0.53541
3106.5,305.711,0.535467
3106.6,305.711,0.535526
3106.7,305.711,0.535586
3106.8,305.712,0.535649
3106.9,305.712,0.535714
3107.0,305.712,0.534249
3107.1,305.712,0.531288
3107.2,305.713,0.526805
3107.3,305.713,0.522327
3107.4,305.713,0.517855
3107.5,305.713,0.513389
3107.6,305.714,0.508929
3107.7,305.714,0.504477
3107.8,305.714,0.500032
3107.9,305.714,0.495698
3108.0,305.714,0.493857
3108.1,305.715,0.495324
3108.2,305.715,0.499503
3108.3,305.715,0.503708
3108.4,305.715,0.507938
3108.5,305.715,0.512193
3108.6,305.716,0.516474
3108.7,305.716,0.520779
3108.8,305.716,0.525108
3108.9,305.716,0.529462
3109.0,305.717,0.531894
3109.1,305.717,0.529382
3109.2,305.717,0.524931
3109.3,305.717,0.520482
3109.4,305.718,0.516038
3109.5,305.718,0.511597
3109.6,305.718,0.507161
3109.7,305.718,0.502731
3109.8,305.719,0.498306
3109.9,305.719,0.493888
3110.0,305.719,0.489676
3110.1,305.719,0.489222
3110.2,305.719,0.48897
3110.3,305.72,0.488719
3110.4,305.72,0.488469
3110.5,305.72,0.488221
3110.6,305.72,0.487975
3110.7,305.72,0.487729
3110.8,305.72,0.487485
3110.9,305.721,0.487242
3111.0,305.721,0.485788
3111.1,305.721,0.482411
3111.2,305.721,0.477832
3111.3,305.721,0.473261
3111.4,305.722,0.468698
3111.5,305.722,0.464143
3111.6,305.722,0.459598
3111.7,305.722,0.455062
3111.8,305.722,0.450458
3111.9,305.722,0.445784
3112.0,305.722,0.441122
3112.1,305.722,0.436472
3112.2,305.723,0.431833
3112.3,305.723,0.427207
3112.4,305.723,0.422593
3112.5,305.723,0.417948
3112.6,305.723,0.413275
3112.7,305.723,0.408616
3112.8,305.723,0.403971
3112.9,305.723,0.39934
3113.0,305.723,0.394873
3113.1,305.723,0.398075
3113.2,305.723,0.401446
3113.3,305.723,0.404838
3113.4,305.723,0.40825
3113.5,305.723,0.411682
3113.6,305.723,0.415134
3113.7,305.723,0.418607
3113.8,305.723,0.422098
3113.9,305.724,0.425597
3114.0,305.724,0.429114
3114.1,305.724,0.424547
3114.2,305.724,0.419963
3114.3,305.724,0.415388
3114.4,305.724,0.410824
3114.5,305.724,0.40627
3114.6,305.724,0.401727
3114.7,305.724,0.397196
3114.8,305.724,0.392676
3114.9,305.724,0.387333
3115.0,305.724,0.381929
3115.1,305.724,0.37111
3115.2,305.724,0.358679
3115.3,305.724,0.346379
3115.4,305.724,0.334212
3115.5,305.724,0.322181
3115.6,305.724,0.310286
3115.7,305.724,0.298531
3115.8,305.724,0.286918
3115.9,305.723,0.275448
3116.0,305.723,0.264659
3116.1,305.723,0.26994
3116.2,305.723,0.275809
3116.3,305.723,0.28173
3116.4,305.723,0.287705
3116.5,305.722,0.293734
3116.6,305.722,0.299815
3116.7,305.722,0.305951
3116.8,305.722,0.312141
3116.9,305.722,0.318385
3117.0,305.722,0.323369
3117.1,305.722,0.32393
3117.2,305.722,0.323181
3117.3,305.722,0.322433
3117.4,305.722,0.321685
3117.5,305.721,0.320938
3117.6,305.721,0.320192
3117.7,305.721,0.319447
3117.8,305.721,0.318702
3117.9,305.721,0.317958
3118.0,305.721,0.317545
3118.1,305.721,0.338448
3118.2,305.721,0.360194
3118.3,305.721,0.382459
3118.4,305.721,0.405247
3118.5,305.721,0.428564
3118.6,305.721,0.452413
3118.7,305.721,0.476799
3118.8,305.721,0.501725
3118.9,305.721,0.527196
3119.0,305.722,0.55085
3119.1,305.722,0.567605
3119.2,305.722,0.582173
3119.3,305.723,0.596913
3119.4,305.723,0.612417
3119.5,305.723,0.628173
3119.6,305.724,0.644118
3119.7,305.724,0.660256
3119.8,305.725,0.676585
3119.9,305.725,0.693108
3120.0,305.726,0.709826
3120.1,305.726,0.727302
3120.2,305.727,0.749877
3120.3,305.727,0.772787
3120.4,305.728,0.796034
3120.5,305.729,0.819323
3120.6,305.73,0.842609
3120.7,305.73,0.866218
3120.8,305.731,0.890154
3120.9,305.732,0.914417
3121.0,305.733,0.939008
3121.1,305.734,0.963929
3121.2,305.735,0.986428
3121.3,305.736,1.008702
3121.4,305.737,1.03123
3121.5,305.738,1.054014
3121.6,305.739,1.077055
3121.7,305.74,1.100354
3121.8,305.741,1.123911
3121.9,305.743,1.147728
3122.0,305.744,1.174426
3122.1,305.745,1.205169
3122.2,305.747,1.237933
3122.3,305.748,1.2717
3122.4,305.75,1.305942
3122.5,305.751,1.340661
3122.6,305.753,1.375858
3122.7,305.754,1.411533
3122.8,305.756,1.447689
3122.9,305.758,1.484328
3123.0,305.76,1.514826
3123.1,305.762,1.525367
3123.2,305.764,1.52926
3123.3,305.765,1.533111
3123.4,305.767,1.536922
3123.5,305.769,1.540695
3123.6,305.771,1.544432
3123.7,305.773,1.548135
3123.8,305.775,1.551806
3123.9,305.777,1.553827
3124.0,305.779,1.555111
3124.1,305.781,1.539241
3124.2,305.783,1.519443
3124.3,305.785,1.499651
3124.4,305.787,1.479872
3124.5,305.788,1.460111
3124.6,305.79,1.440373
3124.7,305.792,1.420664
3124.8,305.794,1.400597
3124.9,305.795,1.37872
3125.0,305.797,1.356908
3125.1,305.799,1.325007
3125.2,305.8,1.288591
3125.3,305.802,1.252494
3125.4,305.803,1.216726
3125.5,305.805,1.181294
3125.6,305.806,1.146209
3125.7,305.807,1.111477
3125.8,305.809,1.077106
3125.9,305.81,1.043923
3126.0,305.811,1.012002
3126.1,305.812,0.992332
3126.2,305.813,0.975269
3126.3,305.814,0.958299
3126.4,305.815,0.941425
3126.5,305.816,0.924647
3126.6,305.817,0.907967
3126.7,305.818,0.891385
3126.8,305.818,0.874902
3126.9,305.819,0.858521
3127.0,305.82,0.844277
3127.1,305.821,0.83142
3127.2,305.822,0.819692
3127.3,305.822,0.808491
3127.4,305.823,0.797342
3127.5,305.824,0.786244
3127.6,305.824,0.775198
3127.7,305.825,0.764204
3127.8,305.826,0.754458
3127.9,305.826,0.744824
3128.0,305.827,0.735231
3128.1,305.827,0.731416
3128.2,305.828,0.731292
3128.3,305.829,0.731182
3128.4,305.829,0.731084
3128.5,305.83,0.730998
3128.6,305.83,0.730923
3128.7,305.831,0.730859
3128.8,305.832,0.730805
3128.9,305.832,0.73076
3129.0,305.833,0.730724
3129.1,305.833,0.730696
3129.2,305.834,0.730675
3129.3,305.834,0.730662
3129.4,305.835,0.730656
3129.5,305.836,0.730655
3129.6,305.836,0.730661
3129.7,305.837,0.730673
3129.8,305.837,0.73069
3129.9,305.838,0.730711
3130.0,305.839,0.730738
3130.1,305.839,0.730768
3130.2,305.84,0.730803
3130.3,305.84,0.730842
3130.4,305.841,0.730884
3130.5,305.841,0.73093
3130.6,305.842,0.730979
3130.7,305.843,0.731031
3130.8,305.843,0.731086
3130.9,305.844,0.731144
3131.0,305.844,0.729466
3131.1,305.845,0.725601
3131.2,305.845,0.720009
3131.3,305.846,0.714425
3131.4,305.847,0.708851
3131.5,305.847,0.703283
3131.6,305.848,0.697724
3131.7,305.848,0.692174
3131.8,305.849,0.686634
3131.9,305.849,0.681102
3132.0,305.85,0.674107
3132.1,305.85,0.664234
3132.2,305.851,0.652945
3132.3,305.851,0.641709
3132.4,305.852,0.630529
3132.5,305.852,0.619404
3132.6,305.852,0.608338
3132.7,305.853,0.59733
3132.8,305.853,0.586382
3132.9,305.853,0.575585
3133.0,305.854,0.567315
3133.1,305.854,0.563715
3133.2,305.854,0.562761
3133.3,305.855,0.561813
3133.4,305.855,0.560872
3133.5,305.855,0.559936
3133.6,305.855,0.559006
3133.7,305.856,0.558081
3133.8,305.856,0.55716
3133.9,305.856,0.556245
3134.0,305.857,0.555304
3134.1,305.857,0.554346
3134.2,305.857,0.553392
3134.3,305.858,0.552442
3134.4,305.858,0.551496
3134.5,305.858,0.550552
3134.6,305.858,0.549612
3134.7,305.859,0.548674
3134.8,305.859,0.547735
3134.9,305.859,0.5468
3135.0,305.859,0.547699
3135.1,305.86,0.555047
3135.2,305.86,0.564302
3135.3,305.86,0.573636
3135.4,305.861,0.583047
3135.5,305.861,0.592538
3135.6,305.861,0.602106
3135.7,305.862,0.611754
3135.8,305.862,0.62148
3135.9,305.862,0.631285
3136.0,305.863,0.63901
3136.1,305.863,0.640975
3136.2,305.864,0.640782
3136.3,305.864,0.640585
3136.4,305.865,0.640385
3136.5,305.865,0.640182
3136.6,305.865,0.639977
3136.7,305.866,0.639768
3136.8,305.866,0.639557
3136.9,305.867,0.639344
3137.0,305.867,0.640396
3137.1,305.868,0.644241
3137.2,305.868,0.649376
3137.3,305.868,0.654537
3137.4,305.869,0.659724
3137.5,305.869,0.664937
3137.6,305.87,0.670175
3137.7,305.87,0.67544
3137.8,305.871,0.68073
3137.9,305.871,0.686046
3138.0,305.872,0.689608
3138.1,305.872,0.691457
3138.2,305.873,0.691726
3138.3,305.873,0.691892
3138.4,305.874,0.692055
3138.5,305.874,0.692216
3138.6,305.875,0.692511
3138.7,305.875,0.69324
3138.8,305.876,0.693967
3138.9,305.876,0.694694
3139.0,305.877,0.695421
3139.1,305.877,0.698642
3139.2,305.878,0.704318
3139.3,305.878,0.710021
3139.4,305.879,0.715739
3139.5,305.879,0.721459
3139.6,305.88,0.727206
3139.7,305.881,0.73298
3139.8,305.881,0.738782
3139.9,305.882,0.74461
3140.0,305.882,0.750466
3140.1,305.883,0.751261
3140.2,305.884,0.751809
3140.3,305.884,0.752353
3140.4,305.885,0.752893
3140.5,305.885,0.753428
3140.6,305.886,0.753961
3140.7,305.887,0.754492
3140.8,305.887,0.75502
3140.9,305.888,0.755546
3141.0,305.888,0.758232
3141.1,305.889,0.773817
3141.2,305.89,0.791763
3141.3,305.89,0.809915
3141.4,305.891,0.828273
3141.5,305.892,0.846838
3141.6,305.893,0.86561
3141.7,305.893,0.884589
3141.8,305.894,0.903778
3141.9,305.895,0.923175
3142.0,305.896,0.939442
3142.1,305.897,0.944909
3142.2,305.898,0.947037
3142.3,305.899,0.949157
3142.4,305.9,0.951271
3142.5,305.901,0.953379
3142.6,305.902,0.955482
3142.7,305.903,0.957579
3142.8,305.903,0.959671
3142.9,305.904,0.961759
3143.0,305.905,0.963843
3143.1,305.906,0.965924
3143.2,305.907,0.968002
3143.3,305.908,0.970076
3143.4,305.909,0.972149
3143.5,305.91,0.974219
3143.6,305.911,0.976287
3143.7,305.912,0.978353
3143.8,305.913,0.97902
3143.9,305.914,0.979595
3144.0,305.915,0.980163
3144.1,305.916,0.980222
3144.2,305.917,0.975912
3144.3,305.918,0.971589
3144.4,305.919,0.967256
3144.5,305.92,0.962912
3144.6,305.921,0.958558
3144.7,305.922,0.954196
3144.8,305.923,0.949825
3144.9,305.924,0.945447
3145.0,305.925,0.938507
3145.1,305.926,0.92982
3145.2,305.927,0.918606
3145.3,305.927,0.907416
3145.4,305.928,0.896252
3145.5,305.929,0.885114
3145.6,305.93,0.874004
3145.7,305.931,0.862927
3145.8,305.932,0.851884
3145.9,305.932,0.840873
3146.0,305.933,0.829894
3146.1,305.934,0.824199
3146.2,305.935,0.818538
3146.3,305.935,0.812885
3146.4,305.936,0.807239
3146.5,305.937,0.801599
3146.6,305.937,0.795967
3146.7,305.938,0.790342
3146.8,305.939,0.784725
3146.9,305.939,0.777997
3147.0,305.94,0.769923
3147.1,305.941,0.761704
3147.2,305.941,0.749953
3147.3,305.942,0.738251
3147.4,305.942,0.726601
3147.5,305.943,0.715003
3147.6,305.944,0.703459
3147.7,305.944,0.691968
3147.8,305.945,0.680534
3147.9,305.945,0.669156
3148.0,305.946,0.655451
3148.1,305.946,0.629592
3148.2,305.946,0.601768
3148.3,305.947,0.574364
3148.4,305.947,0.547386
3148.5,305.947,0.52084
3148.6,305.948,0.494732
3148.7,305.948,0.469067
3148.8,305.948,0.443851
3148.9,305.948,0.419089
3149.0,305.948,0.395334
3149.1,305.948,0.374589
3149.2,305.948,0.354729
3149.3,305.948,0.335207
3149.4,305.948,0.316028
3149.5,305.948,0.297195
3149.6,305.948,0.278709
3149.7,305.947,0.260573
3149.8,305.947,0.24279
3149.9,305.947,0.225431
3150.0,305.947,0.208581
3150.1,305.946,0.195045
3150.2,305.946,0.182028
3150.3,305.946,0.169245
3150.4,305.945,0.156697
3150.5,305.945,0.144386
3150.6,305.945,0.132312
3150.7,305.944,0.120477
3150.8,305.944,0.10888
3150.9,305.943,0.097525
3151.0,305.943,0.086646
3151.1,305.942,0.084578
3151.2,305.942,0.08276
3151.3,305.941,0.080956
3151.4,305.941,0.079167
3151.5,305.94,0.077392
3151.6,305.94,0.075631
3151.7,305.939,0.073883
3151.8,305.939,0.072148
3151.9,305.938,0.070426
3152.0,305.938,0.068502
3152.1,305.937,0.064288
3152.2,305.937,0.059911
3152.3,305.936,0.055587
3152.4,305.935,0.051314
3152.5,305.935,0.047093
3152.6,305.934,0.042925
3152.7,305.934,0.038808
3152.8,305.933,0.034743
3152.9,305.933,0.030731
3153.0,305.932,0.026788
3153.1,305.931,0.025433
3153.2,305.931,0.024105
3153.3,305.93,0.022787
3153.4,305.93,0.021478
3153.5,305.929,0.02018
3153.6,305.928,0.018891
3153.7,305.928,0.017612
3153.8,305.927,0.016343
3153.9,305.926,0.015083
3154.0,305.926,0.013812
3154.1,305.925,0.012399
3154.2,305.925,0.010977
3154.3,305.924,0.009566
3154.4,305.923,0.008167
3154.5,305.923,0.006779
3154.6,305.922,0.005402
3154.7,305.921,0.004037
3154.8,305.921,0.002682
3154.9,305.92,0.001338
3155.0,305.92,0.0
3155.1,305.919,0.0
3155.2,305.918,0.0
3155.3,305.918,0.0
3155.4,305.917,0.0
3155.5,305.916,0.0
3155.6,305.916,0.0
3155.7,305.915,0.0
3155.8,305.914,0.0
3155.9,305.914,0.0
3156.0,305.913,0.0
3156.1,305.912,0.0
3156.2,305.912,0.0
3156.3,305.911,0.0
3156.4,305.91,0.0
3156.5,305.91,0.0
3156.6,305.909,0.0
3156.7,305.909,0.0
3156.8,305.908,0.0
3156.9,305.907,0.0
3157.0,305.907,0.0
3157.1,305.906,0.0
3157.2,305.905,0.0
3157.3,305.905,0.0
3157.4,305.904,0.0
3157.5,305.903,0.0
3157.6,305.903,0.0
3157.7,305.902,0.0
3157.8,305.901,0.0
3157.9,305.901,0.0
3158.0,305.9,0.0
3158.1,305.9,0.0
3158.2,305.899,0.0
3158.3,305.898,0.0
3158.4,305.898,0.0
3158.5,305.897,0.0
3158.6,305.896,0.0
3158.7,305.896,0.0
3158.8,305.895,0.0
3158.9,305.894,0.0
3159.0,305.894,0.0
3159.1,305.893,0.0
3159.2,305.892,0.0
3159.3,305.892,0.0
3159.4,305.891,0.0
3159.5,305.891,0.0
3159.6,305.89,0.0
3159.7,305.889,0.0
3159.8,305.889,0.0
3159.9,305.888,0.0
3160.0,305.887,0.0
3160.1,305.887,0.0
3160.2,305.886,0.0
3160.3,305.885,0.0
3160.4,305.885,0.0
3160.5,305.884,0.0
3160.6,305.883,0.0
3160.7,305.883,0.0
3160.8,305.882,0.0
3160.9,305.882,0.0
3161.0,305.881,0.0
3161.1,305.88,0.011939
3161.2,305.88,0.024338
3161.3,305.879,0.037211
3161.4,305.878,0.050564
3161.5,305.878,0.064404
3161.6,305.877,0.078737
3161.7,305.877,0.093568
3161.8,305.876,0.108903
3161.9,305.876,0.124747
3162.0,305.875,0.141702
3162.1,305.875,0.164014
3162.2,305.875,0.187869
3162.3,305.874,0.212682
3162.4,305.874,0.238462
3162.5,305.874,0.265218
3162.6,305.874,0.292958
3162.7,305.873,0.321691
3162.8,305.873,0.351424
3162.9,305.873,0.382166
3163.0,305.873,0.413604
3163.1,305.873,0.441948
3163.2,305.873,0.470735
3163.3,305.874,0.500289
3163.4,305.874,0.530616
3163.5,305.874,0.561719
3163.6,305.874,0.593603
3163.7,305.875,0.626274
3163.8,305.875,0.659734
3163.9,305.876,0.693989
3164.0,305.876,0.726443
3164.1,305.877,0.709352
3164.2,305.877,0.689776
3164.3,305.878,0.670316
3164.4,305.878,0.650983
3164.5,305.879,0.631783
3164.6,305.879,0.612726
3164.7,305.879,0.59382
3164.8,305.88,0.57507
3164.9,305.88,0.556486
3165.0,305.88,0.536432
3165.1,305.881,0.514061
3165.2,305.881,0.490403
3165.3,305.881,0.467101
3165.4,305.881,0.444163
3165.5,305.881,0.421598
3165.6,305.881,0.399413
3165.7,305.881,0.377614
3165.8,305.881,0.35621
3165.9,305.881,0.335205
3166.0,305.881,0.313525
3166.1,305.881,0.287113
3166.2,305.881,0.260415
3166.3,305.881,0.234522
3166.4,305.88,0.209445
3166.5,305.88,0.185194
3166.6,305.88,0.161777
3166.7,305.879,0.139204
3166.8,305.879,0.117484
3166.9,305.879,0.096626
3167.0,305.878,0.076924
3167.1,305.878,0.068143
3167.2,305.877,0.059831
3167.3,305.876,0.051703
3167.4,305.876,0.043759
3167.5,305.875,0.036001
3167.6,305.875,0.028428
3167.7,305.874,0.021041
3167.8,305.874,0.013842
3167.9,305.873,0.00683
3168.0,305.872,0.0
3168.1,305.872,0.0
3168.2,305.871,0.0
3168.3,305.87,0.0
3168.4,305.87,0.0
3168.5,305.869,0.0
3168.6,305.869,0.0
3168.7,305.868,0.0
3168.8,305.867,0.0
3168.9,305.867,0.0
3169.0,305.866,0.0
3169.1,305.865,0.007636
3169.2,305.865,0.015444
3169.3,305.864,0.023432
3169.4,305.863,0.031606
3169.5,305.863,0.039967
3169.6,305.862,0.04852
3169.7,305.862,0.057267
3169.8,305.861,0.06621
3169.9,305.861,0.075358
3170.0,305.86,0.084973
3170.1,305.86,0.096179
3170.2,305.859,0.107957
3170.3,305.859,0.120036
3170.4,305.858,0.132419
3170.5,305.858,0.14511
3170.6,305.858,0.158111
3170.7,305.857,0.171425
3170.8,305.857,0.185055
3170.9,305.856,0.199004
3171.0,305.856,0.212497
3171.1,305.856,0.213382
3171.2,305.856,0.213486
3171.3,305.855,0.213583
3171.4,305.855,0.213676
3171.5,305.855,0.213763
3171.6,305.854,0.213846
3171.7,305.854,0.213925
3171.8,305.854,0.213999
3171.9,305.854,0.21407
3172.0,305.853,0.213556
3172.1,305.853,0.201902
3172.2,305.853,0.18986
3172.3,305.852,0.178014
3172.4,305.852,0.166367
3172.5,305.852,0.154925
3172.6,305.851,0.143689
3172.7,305.851,0.132664
3172.8,305.851,0.121819
3172.9,305.85,0.111145
3173.0,305.85,0.100693
3173.1,305.849,0.089476
3173.2,305.849,0.078353
3173.3,305.848,0.067518
3173.4,305.848,0.056975
3173.5,305.847,0.046727
3173.6,305.847,0.036776
3173.7,305.846,0.027126
3173.8,305.845,0.017779
3173.9,305.845,0.008738
3174.0,305.844,0.0
3174.1,305.844,0.0
3174.2,305.843,0.0
3174.3,305.842,0.0
3174.4,305.842,0.0
3174.5,305.841,0.0
3174.6,305.84,0.0
3174.7,305.84,0.0
3174.8,305.839,0.0
3174.9,305.838,0.0
3175.0,305.838,0.0
3175.1,305.837,0.0
3175.2,305.837,0.0
3175.3,305.836,0.0
3175.4,305.835,0.0
3175.5,305.835,0.0
3175.6,305.834,0.0
3175.7,305.833,0.0
3175.8,305.833,0.0
3175.9,305.832,0.0
3176.0,305.831,0.0
3176.1,305.831,0.0
3176.2,305.83,0.0
3176.3,305.83,0.0
3176.4,305.829,0.0
3176.5,305.828,0.0
3176.6,305.828,0.0
3176.7,305.827,0.0
3176.8,305.826,0.0
3176.9,305.826,0.0
3177.0,305.825,0.0
3177.1,305.824,0.0
3177.2,305.824,0.0
3177.3,305.823,0.0
3177.4,305.823,0.0
3177.5,305.822,0.0
3177.6,305.821,0.0
3177.7,305.821,0.0
3177.8,305.82,0.0
3177.9,305.819,0.0
3178.0,305.819,0.0
