meshKey,ecmCellId,weight
903,1,4.2291849082866965e-07
904,1,1.291045e-07
905,2,1.3398478e-07
906,2,1.0528847e-07
907,1,1.0143591e-06
908,0,1.3130396327331434e-07
909,0,1.0032332e-06
910,0,8.415101969255825e-07
911,3,1.0022059e-06
912,3,1.0016267e-06
913,3,1.0012085e-06
914,3,1.0009115e-06
915,3,1.0007137e-06
916,3,1.0006113e-06
917,3,1.0006067e-06
918,3,1.0006991e-06
919,3,1.0008854e-06
920,3,1.0011691e-06
921,3,1.0015754e-06
922,3,1.0021524e-06
923,0,8.413102717797831e-07
924,0,1.0033254e-06
925,0,1.3112585297592518e-07
926,1,1.0158217e-06
927,2,1.132775e-07
928,2,1.2587268e-07
929,1,9.772763e-07
930,0,3.830272141620345e-08
931,0,9.9950874e-07
932,0,6.857044003342647e-07
933,3,1.0011976e-06
934,3,1.0010964e-06
935,3,1.0009166e-06
936,3,1.0007468e-06
937,3,1.0006199e-06
938,3,1.0005514e-06
939,3,1.0005489e-06
940,3,1.0006118e-06
941,3,1.0007326e-06
942,3,1.0008957e-06
943,3,1.0010707e-06
944,3,1.001174e-06
945,0,6.855499192797406e-07
946,0,9.9956547e-07
947,0,3.812475465562009e-08
948,1,9.778813e-07
949,1,1.2810922e-07
950,2,1.2735224e-07
951,1,9.7757241e-07
952,0,3.830657690849417e-08
953,0,9.9954168e-07
954,0,6.856937340086577e-07
955,3,1.0011943e-06
956,3,1.0010917e-06
957,3,1.0009133e-06
958,3,1.0007457e-06
959,3,1.0006208e-06
960,3,1.0005541e-06
961,3,1.0005533e-06
962,3,1.0006183e-06
963,3,1.0007413e-06
964,3,1.0009067e-06
965,3,1.0010824e-06
966,3,1.0011818e-06
967,0,6.855687045789066e-07
968,0,9.9950039e-07
969,0,3.812557813672785e-08
970,1,9.7733645e-07
971,1,1.294142e-07
972,2,1.2128171e-07
973,1,1.0149869e-06
974,0,1.312797619554678e-07
975,0,1.0033245e-06
976,0,8.414821175742279e-07
977,3,1.002191e-06
978,3,1.0016101e-06
979,3,1.0011978e-06
980,3,1.000908e-06
981,3,1.0007164e-06
982,3,1.0006195e-06
983,3,1.0006202e-06
984,3,1.0007188e-06
985,3,1.0009123e-06
986,3,1.0012042e-06
987,3,1.0016161e-06
988,3,1.0021881e-06
989,0,8.413754721232032e-07
990,0,1.0031851e-06
991,0,1.3103092976841104e-07
992,1,1.0131966e-06
993,1,1.2321726e-07
994,2,6.5822387e-08
995,1,1.1967747e-07
996,1,4.235440255879937e-07
997,0,1.010575e-06
