time_s,Q_sum_check_W,Tavg_jellyRoll_K
249.837, 27.085942, NA
249.860, 27.085871, NA
249.883, 27.085800, NA
249.906, 27.085730, NA
249.929, 27.085659, NA
249.952, 27.085588, NA
249.976, 27.085517, NA
249.999, 27.085446, NA
250.022, 27.085376, NA
250.045, 27.085305, NA
250.068, 27.085234, NA
250.091, 27.085164, NA
250.115, 27.085093, NA
250.138, 27.085022, NA
250.161, 27.084952, NA
250.184, 27.084881, NA
250.207, 27.084811, NA
250.230, 27.084740, NA
250.253, 27.084670, NA
250.277, 27.084599, NA
250.300, 27.084529, NA
250.323, 27.084458, NA
250.346, 27.084388, NA
250.369, 27.084318, NA
250.392, 27.084247, NA
250.415, 27.084177, NA
250.439, 27.084107, NA
250.462, 27.084036, NA
250.485, 27.083966, NA
259.513, 27.058300, NA
259.537, 27.058238, NA
259.560, 27.058176, NA
259.583, 27.058115, NA
259.606, 27.058053, NA
259.629, 27.057992, NA
259.652, 27.057930, NA
259.676, 27.057869, NA
259.699, 27.057808, NA
259.722, 27.057746, NA
259.745, 27.057685, NA
259.768, 27.057623, NA
259.791, 27.057562, NA
259.814, 27.057501, NA
259.838, 27.057439, NA
259.861, 27.057378, NA
259.884, 27.057317, NA
259.907, 27.057256, NA
259.930, 27.057194, NA
259.953, 27.057133, NA
259.976, 27.057072, NA
260.000, 27.057011, NA
260.023, 27.056950, NA
260.046, 27.056889, NA
260.069, 27.056828, NA
260.092, 27.056766, NA
260.115, 27.056705, NA
260.139, 27.056644, NA
260.162, 27.056583, NA
260.185, 27.056522, NA
260.208, 27.056461, NA
260.231, 27.056400, NA
260.254, 27.056340, NA
260.277, 27.056279, NA
260.301, 27.056218, NA
260.324, 27.056157, NA
260.347, 27.056096, NA
260.370, 27.056035, NA
260.393, 27.055974, NA
260.416, 27.055914, NA
260.439, 27.055853, NA
260.463, 27.055792, NA
260.486, 27.055731, NA
269.514, 27.033539, NA
269.538, 27.033486, NA
269.561, 27.033433, NA
269.584, 27.033380, NA
269.607, 27.033327, NA
269.630, 27.033273, NA
269.653, 27.033220, NA
269.676, 27.033167, NA
269.700, 27.033114, NA
269.723, 27.033061, NA
269.746, 27.033008, NA
269.769, 27.032955, NA
269.792, 27.032902, NA
269.815, 27.032849, NA
269.838, 27.032796, NA
269.862, 27.032743, NA
269.885, 27.032690, NA
269.908, 27.032637, NA
269.931, 27.032584, NA
269.954, 27.032531, NA
269.977, 27.032478, NA
270.001, 27.032425, NA
270.024, 27.032372, NA
270.047, 27.032319, NA
270.070, 27.032267, NA
270.093, 27.032214, NA
270.116, 27.032161, NA
270.139, 27.032108, NA
270.163, 27.032055, NA
270.186, 27.032003, NA
270.209, 27.031950, NA
270.232, 27.031897, NA
270.255, 27.031844, NA
270.278, 27.031792, NA
270.301, 27.031739, NA
270.325, 27.031686, NA
270.348, 27.031634, NA
270.371, 27.031581, NA
270.394, 27.031529, NA
270.417, 27.031476, NA
270.440, 27.031424, NA
270.464, 27.031371, NA
270.487, 27.031319, NA
279.515, 27.012124, NA
279.538, 27.012078, NA
279.562, 27.012032, NA
279.585, 27.011986, NA
279.608, 27.011940, NA
279.631, 27.011894, NA
279.654, 27.011848, NA
279.677, 27.011802, NA
279.700, 27.011756, NA
279.724, 27.011710, NA
279.747, 27.011664, NA
279.770, 27.011618, NA
279.793, 27.011572, NA
279.816, 27.011527, NA
279.839, 27.011481, NA
279.862, 27.011435, NA
279.886, 27.011389, NA
279.909, 27.011343, NA
279.932, 27.011297, NA
279.955, 27.011252, NA
279.978, 27.011206, NA
280.001, 27.011160, NA
280.025, 27.011114, NA
280.048, 27.011069, NA
280.071, 27.011023, NA
280.094, 27.010977, NA
280.117, 27.010932, NA
280.140, 27.010886, NA
280.163, 27.010840, NA
280.187, 27.010795, NA
280.210, 27.010749, NA
280.233, 27.010703, NA
280.256, 27.010658, NA
280.279, 27.010612, NA
280.302, 27.010567, NA
280.325, 27.010521, NA
280.349, 27.010476, NA
280.372, 27.010430, NA
280.395, 27.010385, NA
280.418, 27.010339, NA
280.441, 27.010294, NA
280.464, 27.010248, NA
280.488, 27.010203, NA
289.516, 26.993596, NA
289.539, 26.993556, NA
289.562, 26.993516, NA
289.586, 26.993476, NA
289.609, 26.993436, NA
289.632, 26.993397, NA
289.655, 26.993357, NA
289.678, 26.993317, NA
289.701, 26.993277, NA
289.724, 26.993237, NA
289.748, 26.993198, NA
289.771, 26.993158, NA
289.794, 26.993118, NA
289.817, 26.993079, NA
289.840, 26.993039, NA
289.863, 26.992999, NA
289.887, 26.992960, NA
289.910, 26.992920, NA
289.933, 26.992880, NA
289.956, 26.992841, NA
289.979, 26.992801, NA
290.002, 26.992762, NA
290.025, 26.992722, NA
290.049, 26.992682, NA
290.072, 26.992643, NA
290.095, 26.992603, NA
290.118, 26.992564, NA
290.141, 26.992524, NA
290.164, 26.992485, NA
290.187, 26.992445, NA
290.211, 26.992406, NA
290.234, 26.992366, NA
290.257, 26.992327, NA
290.280, 26.992287, NA
290.303, 26.992248, NA
290.326, 26.992209, NA
290.350, 26.992169, NA
290.373, 26.992130, NA
290.396, 26.992090, NA
290.419, 26.992051, NA
290.442, 26.992012, NA
290.465, 26.991972, NA
290.488, 26.991933, NA
299.517, 26.977560, NA
299.540, 26.977526, NA
299.563, 26.977491, NA
299.586, 26.977457, NA
299.610, 26.977422, NA
299.633, 26.977388, NA
299.656, 26.977353, NA
299.679, 26.977319, NA
299.702, 26.977284, NA
299.725, 26.977250, NA
299.748, 26.977216, NA
299.772, 26.977181, NA
299.795, 26.977147, NA
299.818, 26.977112, NA
299.841, 26.977078, NA
299.864, 26.977044, NA
299.887, 26.977009, NA
299.911, 26.976975, NA
299.934, 26.976941, NA
299.957, 26.976906, NA
299.980, 26.976872, NA
300.003, 26.976838, NA
300.026, 26.976804, NA
300.049, 26.976769, NA
300.073, 26.976735, NA
300.096, 26.976701, NA
300.119, 26.976667, NA
300.142, 26.976633, NA
300.165, 26.976598, NA
300.188, 26.976564, NA
300.211, 26.976530, NA
300.235, 26.976496, NA
300.258, 26.976462, NA
300.281, 26.976428, NA
300.304, 26.976393, NA
300.327, 26.976359, NA
300.350, 26.976325, NA
300.374, 26.976291, NA
300.397, 26.976257, NA
300.420, 26.976223, NA
300.443, 26.976189, NA
300.466, 26.976155, NA
300.489, 26.976121, NA
309.518, 26.963678, NA
309.541, 26.963648, NA
309.564, 26.963618, NA
309.587, 26.963588, NA
309.610, 26.963558, NA
309.634, 26.963529, NA
309.657, 26.963499, NA
309.680, 26.963469, NA
309.703, 26.963439, NA
309.726, 26.963409, NA
309.749, 26.963380, NA
309.773, 26.963350, NA
309.796, 26.963320, NA
309.819, 26.963290, NA
309.842, 26.963261, NA
309.865, 26.963231, NA
309.888, 26.963201, NA
309.911, 26.963171, NA
309.935, 26.963142, NA
309.958, 26.963112, NA
309.981, 26.963082, NA
310.004, 26.963053, NA
310.027, 26.963023, NA
310.050, 26.962993, NA
310.073, 26.962964, NA
310.097, 26.962934, NA
310.120, 26.962904, NA
310.143, 26.962875, NA
310.166, 26.962845, NA
310.189, 26.962816, NA
310.212, 26.962786, NA
310.236, 26.962756, NA
310.259, 26.962727, NA
310.282, 26.962697, NA
310.305, 26.962668, NA
310.328, 26.962638, NA
310.351, 26.962609, NA
310.374, 26.962579, NA
310.398, 26.962550, NA
310.421, 26.962520, NA
310.444, 26.962491, NA
310.467, 26.962461, NA
310.490, 26.962432, NA
319.519, 26.951657, NA
319.542, 26.951631, NA
319.565, 26.951605, NA
319.588, 26.951579, NA
319.611, 26.951553, NA
319.634, 26.951527, NA
319.658, 26.951502, NA
319.681, 26.951476, NA
319.704, 26.951450, NA
319.727, 26.951424, NA
319.750, 26.951398, NA
319.773, 26.951373, NA
319.797, 26.951347, NA
319.820, 26.951321, NA
319.843, 26.951295, NA
319.866, 26.951269, NA
319.889, 26.951244, NA
319.912, 26.951218, NA
319.935, 26.951192, NA
319.959, 26.951167, NA
319.982, 26.951141, NA
320.005, 26.951115, NA
320.028, 26.951089, NA
320.051, 26.951064, NA
320.074, 26.951038, NA
320.097, 26.951012, NA
320.121, 26.950987, NA
320.144, 26.950961, NA
320.167, 26.950936, NA
320.190, 26.950910, NA
320.213, 26.950884, NA
320.236, 26.950859, NA
320.260, 26.950833, NA
320.283, 26.950807, NA
320.306, 26.950782, NA
320.329, 26.950756, NA
320.352, 26.950731, NA
320.375, 26.950705, NA
320.398, 26.950680, NA
320.422, 26.950654, NA
320.445, 26.950629, NA
320.468, 26.950603, NA
320.491, 26.950577, NA
329.520, 26.941244, NA
329.543, 26.941222, NA
329.566, 26.941200, NA
329.589, 26.941177, NA
329.612, 26.941155, NA
329.635, 26.941132, NA
329.659, 26.941110, NA
329.682, 26.941088, NA
329.705, 26.941065, NA
329.728, 26.941043, NA
329.751, 26.941021, NA
329.774, 26.940998, NA
329.797, 26.940976, NA
329.821, 26.940954, NA
329.844, 26.940931, NA
329.867, 26.940909, NA
329.890, 26.940887, NA
329.913, 26.940865, NA
329.936, 26.940842, NA
329.959, 26.940820, NA
329.983, 26.940798, NA
330.006, 26.940775, NA
330.029, 26.940753, NA
330.052, 26.940731, NA
330.075, 26.940709, NA
330.098, 26.940686, NA
330.122, 26.940664, NA
330.145, 26.940642, NA
330.168, 26.940620, NA
330.191, 26.940598, NA
330.214, 26.940575, NA
330.237, 26.940553, NA
330.260, 26.940531, NA
330.284, 26.940509, NA
330.307, 26.940487, NA
330.330, 26.940465, NA
330.353, 26.940442, NA
330.376, 26.940420, NA
330.399, 26.940398, NA
330.422, 26.940376, NA
330.446, 26.940354, NA
330.469, 26.940332, NA
330.492, 26.940310, NA
339.520, 26.932224, NA
339.544, 26.932204, NA
339.567, 26.932185, NA
339.590, 26.932166, NA
339.613, 26.932146, NA
339.636, 26.932127, NA
339.659, 26.932107, NA
339.683, 26.932088, NA
339.706, 26.932069, NA
339.729, 26.932049, NA
339.752, 26.932030, NA
339.775, 26.932011, NA
339.798, 26.931991, NA
339.821, 26.931972, NA
339.845, 26.931953, NA
339.868, 26.931933, NA
339.891, 26.931914, NA
339.914, 26.931895, NA
339.937, 26.931875, NA
339.960, 26.931856, NA
339.983, 26.931837, NA
340.007, 26.931817, NA
340.030, 26.931798, NA
340.053, 26.931779, NA
340.076, 26.931760, NA
340.099, 26.931740, NA
340.122, 26.931721, NA
340.146, 26.931702, NA
340.169, 26.931683, NA
340.192, 26.931663, NA
340.215, 26.931644, NA
340.238, 26.931625, NA
340.261, 26.931606, NA
340.284, 26.931586, NA
340.308, 26.931567, NA
340.331, 26.931548, NA
340.354, 26.931529, NA
340.377, 26.931510, NA
340.400, 26.931490, NA
340.423, 26.931471, NA
340.446, 26.931452, NA
340.470, 26.931433, NA
340.493, 26.931414, NA
349.521, 26.924407, NA
349.545, 26.924390, NA
349.568, 26.924373, NA
349.591, 26.924357, NA
349.614, 26.924340, NA
349.637, 26.924323, NA
349.660, 26.924306, NA
349.683, 26.924289, NA
349.707, 26.924273, NA
349.730, 26.924256, NA
349.753, 26.924239, NA
349.776, 26.924222, NA
349.799, 26.924205, NA
349.822, 26.924189, NA
349.845, 26.924172, NA
349.869, 26.924155, NA
349.892, 26.924138, NA
349.915, 26.924122, NA
349.938, 26.924105, NA
349.961, 26.924088, NA
349.984, 26.924071, NA
350.008, 26.924055, NA
350.031, 26.924038, NA
350.054, 26.924021, NA
350.077, 26.924005, NA
350.100, 26.923988, NA
350.123, 26.923971, NA
350.146, 26.923955, NA
350.170, 26.923938, NA
350.193, 26.923921, NA
350.216, 26.923905, NA
350.239, 26.923888, NA
350.262, 26.923871, NA
350.285, 26.923855, NA
350.308, 26.923838, NA
350.332, 26.923821, NA
350.355, 26.923805, NA
350.378, 26.923788, NA
350.401, 26.923771, NA
350.424, 26.923755, NA
350.447, 26.923738, NA
350.471, 26.923722, NA
350.494, 26.923705, NA
359.522, 26.917632, NA
359.545, 26.917617, NA
359.569, 26.917603, NA
359.592, 26.917588, NA
359.615, 26.917574, NA
359.638, 26.917559, NA
359.661, 26.917544, NA
359.684, 26.917530, NA
359.707, 26.917515, NA
359.731, 26.917501, NA
359.754, 26.917486, NA
359.777, 26.917472, NA
359.800, 26.917457, NA
359.823, 26.917443, NA
359.846, 26.917428, NA
359.869, 26.917414, NA
359.893, 26.917399, NA
359.916, 26.917385, NA
359.939, 26.917370, NA
359.962, 26.917356, NA
359.985, 26.917341, NA
360.008, 26.917327, NA
360.032, 26.917312, NA
360.055, 26.917298, NA
360.078, 26.917283, NA
360.101, 26.917269, NA
360.124, 26.917254, NA
360.147, 26.917240, NA
360.170, 26.917225, NA
360.194, 26.917211, NA
360.217, 26.917196, NA
360.240, 26.917182, NA
360.263, 26.917168, NA
360.286, 26.917153, NA
360.309, 26.917139, NA
360.332, 26.917124, NA
360.356, 26.917110, NA
360.379, 26.917095, NA
360.402, 26.917081, NA
360.425, 26.917067, NA
360.448, 26.917052, NA
360.471, 26.917038, NA
360.495, 26.917023, NA
369.523, 26.911759, NA
369.546, 26.911746, NA
369.569, 26.911733, NA
369.593, 26.911721, NA
369.616, 26.911708, NA
369.639, 26.911695, NA
369.662, 26.911683, NA
369.685, 26.911670, NA
369.708, 26.911658, NA
369.731, 26.911645, NA
369.755, 26.911632, NA
369.778, 26.911620, NA
369.801, 26.911607, NA
369.824, 26.911594, NA
369.847, 26.911582, NA
369.870, 26.911569, NA
369.894, 26.911557, NA
369.917, 26.911544, NA
369.940, 26.911532, NA
369.963, 26.911519, NA
369.986, 26.911506, NA
370.009, 26.911494, NA
370.032, 26.911481, NA
370.056, 26.911469, NA
370.079, 26.911456, NA
370.102, 26.911444, NA
370.125, 26.911431, NA
370.148, 26.911419, NA
370.171, 26.911406, NA
370.194, 26.911394, NA
370.218, 26.911381, NA
370.241, 26.911368, NA
370.264, 26.911356, NA
370.287, 26.911343, NA
370.310, 26.911331, NA
370.333, 26.911318, NA
370.357, 26.911306, NA
370.380, 26.911293, NA
370.403, 26.911281, NA
370.426, 26.911268, NA
370.449, 26.911256, NA
370.472, 26.911243, NA
370.495, 26.911231, NA
379.501, 26.906677, NA
379.524, 26.906666, NA
379.547, 26.906655, NA
379.570, 26.906644, NA
379.593, 26.906633, NA
379.617, 26.906622, NA
379.640, 26.906611, NA
379.663, 26.906600, NA
379.686, 26.906589, NA
379.709, 26.906578, NA
379.732, 26.906567, NA
379.755, 26.906556, NA
379.779, 26.906546, NA
379.802, 26.906535, NA
379.825, 26.906524, NA
379.848, 26.906513, NA
379.871, 26.906502, NA
379.894, 26.906491, NA
379.918, 26.906480, NA
379.941, 26.906469, NA
379.964, 26.906458, NA
379.987, 26.906447, NA
380.010, 26.906436, NA
380.033, 26.906426, NA
380.056, 26.906415, NA
380.080, 26.906404, NA
380.103, 26.906393, NA
380.126, 26.906382, NA
380.149, 26.906371, NA
380.172, 26.906360, NA
380.195, 26.906349, NA
380.218, 26.906339, NA
380.242, 26.906328, NA
380.265, 26.906317, NA
380.288, 26.906306, NA
380.311, 26.906295, NA
380.334, 26.906284, NA
380.357, 26.906273, NA
380.381, 26.906263, NA
380.404, 26.906252, NA
380.427, 26.906241, NA
380.450, 26.906230, NA
380.473, 26.906219, NA
380.496, 26.906208, NA
389.502, 26.902259, NA
389.525, 26.902250, NA
389.548, 26.902240, NA
389.571, 26.902231, NA
389.594, 26.902221, NA
389.617, 26.902212, NA
389.641, 26.902202, NA
389.664, 26.902193, NA
389.687, 26.902183, NA
389.710, 26.902174, NA
389.733, 26.902164, NA
389.756, 26.902155, NA
389.780, 26.902145, NA
389.803, 26.902136, NA
389.826, 26.902126, NA
389.849, 26.902117, NA
389.872, 26.902107, NA
389.895, 26.902098, NA
389.918, 26.902088, NA
389.942, 26.902079, NA
389.965, 26.902069, NA
389.988, 26.902060, NA
390.011, 26.902051, NA
390.034, 26.902041, NA
390.057, 26.902032, NA
390.080, 26.902022, NA
390.104, 26.902013, NA
390.127, 26.902003, NA
390.150, 26.901994, NA
390.173, 26.901984, NA
390.196, 26.901975, NA
390.219, 26.901966, NA
390.243, 26.901956, NA
390.266, 26.901947, NA
390.289, 26.901937, NA
390.312, 26.901928, NA
390.335, 26.901919, NA
390.358, 26.901909, NA
390.381, 26.901900, NA
390.405, 26.901890, NA
390.428, 26.901881, NA
390.451, 26.901872, NA
390.474, 26.901862, NA
390.497, 26.901853, NA
399.503, 26.898427, NA
399.526, 26.898419, NA
399.549, 26.898411, NA
399.572, 26.898402, NA
399.595, 26.898394, NA
399.618, 26.898386, NA
399.641, 26.898378, NA
399.665, 26.898369, NA
399.688, 26.898361, NA
399.711, 26.898353, NA
399.734, 26.898345, NA
399.757, 26.898337, NA
399.780, 26.898328, NA
399.804, 26.898320, NA
399.827, 26.898312, NA
399.850, 26.898304, NA
399.873, 26.898295, NA
399.896, 26.898287, NA
399.919, 26.898279, NA
399.942, 26.898271, NA
399.966, 26.898263, NA
399.989, 26.898254, NA
400.012, 26.898246, NA
400.035, 26.898238, NA
400.058, 26.898230, NA
400.081, 26.898222, NA
400.104, 26.898213, NA
400.128, 26.898205, NA
400.151, 26.898197, NA
400.174, 26.898189, NA
400.197, 26.898181, NA
400.220, 26.898173, NA
400.243, 26.898164, NA
400.267, 26.898156, NA
400.290, 26.898148, NA
400.313, 26.898140, NA
400.336, 26.898132, NA
400.359, 26.898124, NA
400.382, 26.898115, NA
400.405, 26.898107, NA
400.429, 26.898099, NA
400.452, 26.898091, NA
400.475, 26.898083, NA
400.498, 26.898075, NA
409.503, 26.895103, NA
409.527, 26.895096, NA
409.550, 26.895089, NA
409.573, 26.895081, NA
409.596, 26.895074, NA
409.619, 26.895067, NA
409.642, 26.895060, NA
409.666, 26.895053, NA
409.689, 26.895046, NA
409.712, 26.895038, NA
409.735, 26.895031, NA
409.758, 26.895024, NA
409.781, 26.895017, NA
409.804, 26.895010, NA
409.828, 26.895003, NA
409.851, 26.894996, NA
409.874, 26.894989, NA
409.897, 26.894981, NA
409.920, 26.894974, NA
409.943, 26.894967, NA
409.966, 26.894960, NA
409.990, 26.894953, NA
410.013, 26.894946, NA
410.036, 26.894939, NA
410.059, 26.894932, NA
410.082, 26.894925, NA
410.105, 26.894917, NA
410.129, 26.894910, NA
410.152, 26.894903, NA
410.175, 26.894896, NA
410.198, 26.894889, NA
410.221, 26.894882, NA
410.244, 26.894875, NA
410.267, 26.894868, NA
410.291, 26.894861, NA
410.314, 26.894854, NA
410.337, 26.894847, NA
410.360, 26.894839, NA
410.383, 26.894832, NA
410.406, 26.894825, NA
410.429, 26.894818, NA
410.453, 26.894811, NA
410.476, 26.894804, NA
410.499, 26.894797, NA
419.504, 26.892218, NA
419.527, 26.892212, NA
419.551, 26.892206, NA
419.574, 26.892200, NA
419.597, 26.892194, NA
419.620, 26.892187, NA
419.643, 26.892181, NA
419.666, 26.892175, NA
419.690, 26.892169, NA
419.713, 26.892163, NA
419.736, 26.892156, NA
419.759, 26.892150, NA
419.782, 26.892144, NA
419.805, 26.892138, NA
419.828, 26.892132, NA
419.852, 26.892126, NA
419.875, 26.892119, NA
419.898, 26.892113, NA
419.921, 26.892107, NA
419.944, 26.892101, NA
419.967, 26.892095, NA
419.990, 26.892088, NA
420.014, 26.892082, NA
420.037, 26.892076, NA
420.060, 26.892070, NA
420.083, 26.892064, NA
420.106, 26.892058, NA
420.129, 26.892051, NA
420.153, 26.892045, NA
420.176, 26.892039, NA
420.199, 26.892033, NA
420.222, 26.892027, NA
420.245, 26.892021, NA
420.268, 26.892015, NA
420.291, 26.892008, NA
420.315, 26.892002, NA
420.338, 26.891996, NA
420.361, 26.891990, NA
420.384, 26.891984, NA
420.407, 26.891978, NA
420.430, 26.891972, NA
420.454, 26.891965, NA
420.477, 26.891959, NA
420.500, 26.891953, NA
429.505, 26.889715, NA
429.528, 26.889710, NA
429.552, 26.889705, NA
429.575, 26.889699, NA
429.598, 26.889694, NA
429.621, 26.889689, NA
429.644, 26.889683, NA
429.667, 26.889678, NA
429.690, 26.889672, NA
429.714, 26.889667, NA
429.737, 26.889662, NA
429.760, 26.889656, NA
429.783, 26.889651, NA
429.806, 26.889646, NA
429.829, 26.889640, NA
429.852, 26.889635, NA
429.876, 26.889629, NA
429.899, 26.889624, NA
429.922, 26.889619, NA
429.945, 26.889613, NA
429.968, 26.889608, NA
429.991, 26.889603, NA
430.015, 26.889597, NA
430.038, 26.889592, NA
430.061, 26.889587, NA
430.084, 26.889581, NA
430.107, 26.889576, NA
430.130, 26.889570, NA
430.153, 26.889565, NA
430.177, 26.889560, NA
430.200, 26.889554, NA
430.223, 26.889549, NA
430.246, 26.889544, NA
430.269, 26.889538, NA
430.292, 26.889533, NA
430.315, 26.889528, NA
430.339, 26.889522, NA
430.362, 26.889517, NA
430.385, 26.889512, NA
430.408, 26.889506, NA
430.431, 26.889501, NA
430.454, 26.889496, NA
430.478, 26.889491, NA
439.506, 26.887543, NA
439.529, 26.887538, NA
439.552, 26.887534, NA
439.576, 26.887529, NA
439.599, 26.887524, NA
439.622, 26.887520, NA
439.645, 26.887515, NA
439.668, 26.887510, NA
439.691, 26.887506, NA
439.714, 26.887501, NA
439.738, 26.887496, NA
439.761, 26.887492, NA
439.784, 26.887487, NA
439.807, 26.887482, NA
439.830, 26.887478, NA
439.853, 26.887473, NA
439.877, 26.887468, NA
439.900, 26.887464, NA
439.923, 26.887459, NA
439.946, 26.887454, NA
439.969, 26.887450, NA
439.992, 26.887445, NA
440.015, 26.887440, NA
440.039, 26.887436, NA
440.062, 26.887431, NA
440.085, 26.887426, NA
440.108, 26.887422, NA
440.131, 26.887417, NA
440.154, 26.887413, NA
440.177, 26.887408, NA
440.201, 26.887403, NA
440.224, 26.887399, NA
440.247, 26.887394, NA
440.270, 26.887389, NA
440.293, 26.887385, NA
440.316, 26.887380, NA
440.340, 26.887375, NA
440.363, 26.887371, NA
440.386, 26.887366, NA
440.409, 26.887362, NA
440.432, 26.887357, NA
440.455, 26.887352, NA
440.478, 26.887348, NA
449.507, 26.885657, NA
449.530, 26.885653, NA
449.553, 26.885649, NA
449.576, 26.885645, NA
449.600, 26.885641, NA
449.623, 26.885637, NA
449.646, 26.885633, NA
449.669, 26.885629, NA
449.692, 26.885625, NA
449.715, 26.885621, NA
449.738, 26.885617, NA
449.762, 26.885613, NA
449.785, 26.885609, NA
449.808, 26.885604, NA
449.831, 26.885600, NA
449.854, 26.885596, NA
449.877, 26.885592, NA
449.901, 26.885588, NA
449.924, 26.885584, NA
449.947, 26.885580, NA
449.970, 26.885576, NA
449.993, 26.885572, NA
450.016, 26.885568, NA
450.039, 26.885564, NA
450.063, 26.885560, NA
450.086, 26.885556, NA
450.109, 26.885552, NA
450.132, 26.885548, NA
450.155, 26.885544, NA
450.178, 26.885540, NA
450.201, 26.885536, NA
450.225, 26.885532, NA
450.248, 26.885528, NA
450.271, 26.885524, NA
450.294, 26.885520, NA
450.317, 26.885516, NA
450.340, 26.885512, NA
450.364, 26.885508, NA
450.387, 26.885504, NA
450.410, 26.885500, NA
450.433, 26.885496, NA
450.456, 26.885492, NA
450.479, 26.885488, NA
459.508, 26.884020, NA
459.531, 26.884016, NA
459.554, 26.884013, NA
459.577, 26.884009, NA
459.600, 26.884006, NA
459.624, 26.884002, NA
459.647, 26.883999, NA
459.670, 26.883995, NA
459.693, 26.883992, NA
459.716, 26.883988, NA
459.739, 26.883985, NA
459.763, 26.883981, NA
459.786, 26.883978, NA
459.809, 26.883974, NA
459.832, 26.883971, NA
459.855, 26.883967, NA
459.878, 26.883964, NA
459.901, 26.883960, NA
459.925, 26.883957, NA
459.948, 26.883953, NA
459.971, 26.883950, NA
459.994, 26.883946, NA
460.017, 26.883943, NA
460.040, 26.883939, NA
460.063, 26.883936, NA
460.087, 26.883932, NA
460.110, 26.883929, NA
460.133, 26.883925, NA
460.156, 26.883922, NA
460.179, 26.883918, NA
460.202, 26.883915, NA
460.226, 26.883911, NA
460.249, 26.883908, NA
460.272, 26.883904, NA
460.295, 26.883901, NA
460.318, 26.883897, NA
460.341, 26.883894, NA
460.364, 26.883890, NA
460.388, 26.883887, NA
460.411, 26.883883, NA
460.434, 26.883880, NA
460.457, 26.883876, NA
460.480, 26.883873, NA
469.509, 26.882598, NA
469.532, 26.882595, NA
469.555, 26.882592, NA
469.578, 26.882589, NA
469.601, 26.882586, NA
469.624, 26.882583, NA
469.648, 26.882580, NA
469.671, 26.882577, NA
469.694, 26.882574, NA
469.717, 26.882571, NA
469.740, 26.882568, NA
469.763, 26.882565, NA
469.787, 26.882562, NA
469.810, 26.882559, NA
469.833, 26.882556, NA
469.856, 26.882553, NA
469.879, 26.882549, NA
469.902, 26.882546, NA
469.925, 26.882543, NA
469.949, 26.882540, NA
469.972, 26.882537, NA
469.995, 26.882534, NA
470.018, 26.882531, NA
470.041, 26.882528, NA
470.064, 26.882525, NA
470.087, 26.882522, NA
470.111, 26.882519, NA
470.134, 26.882516, NA
470.157, 26.882513, NA
470.180, 26.882510, NA
470.203, 26.882507, NA
470.226, 26.882504, NA
470.250, 26.882501, NA
470.273, 26.882498, NA
470.296, 26.882495, NA
470.319, 26.882492, NA
470.342, 26.882489, NA
470.365, 26.882486, NA
470.388, 26.882483, NA
470.412, 26.882480, NA
470.435, 26.882477, NA
470.458, 26.882474, NA
470.481, 26.882471, NA
479.510, 26.881364, NA
479.533, 26.881361, NA
479.556, 26.881359, NA
479.579, 26.881356, NA
479.602, 26.881353, NA
479.625, 26.881351, NA
479.649, 26.881348, NA
479.672, 26.881345, NA
479.695, 26.881343, NA
479.718, 26.881340, NA
479.741, 26.881337, NA
479.764, 26.881335, NA
479.787, 26.881332, NA
479.811, 26.881329, NA
479.834, 26.881327, NA
479.857, 26.881324, NA
479.880, 26.881321, NA
479.903, 26.881319, NA
479.926, 26.881316, NA
479.949, 26.881313, NA
479.973, 26.881311, NA
479.996, 26.881308, NA
480.019, 26.881306, NA
480.042, 26.881303, NA
480.065, 26.881300, NA
480.088, 26.881298, NA
480.112, 26.881295, NA
480.135, 26.881292, NA
480.158, 26.881290, NA
480.181, 26.881287, NA
480.204, 26.881284, NA
480.227, 26.881282, NA
480.250, 26.881279, NA
480.274, 26.881277, NA
480.297, 26.881274, NA
480.320, 26.881271, NA
480.343, 26.881269, NA
480.366, 26.881266, NA
480.389, 26.881263, NA
480.412, 26.881261, NA
480.436, 26.881258, NA
480.459, 26.881255, NA
480.482, 26.881253, NA
489.510, 26.880292, NA
489.534, 26.880289, NA
489.557, 26.880287, NA
489.580, 26.880285, NA
489.603, 26.880282, NA
489.626, 26.880280, NA
489.649, 26.880278, NA
489.673, 26.880275, NA
489.696, 26.880273, NA
489.719, 26.880271, NA
489.742, 26.880269, NA
489.765, 26.880266, NA
489.788, 26.880264, NA
489.811, 26.880262, NA
489.835, 26.880259, NA
489.858, 26.880257, NA
489.881, 26.880255, NA
489.904, 26.880252, NA
489.927, 26.880250, NA
489.950, 26.880248, NA
489.973, 26.880246, NA
489.997, 26.880243, NA
490.020, 26.880241, NA
490.043, 26.880239, NA
490.066, 26.880236, NA
490.089, 26.880234, NA
490.112, 26.880232, NA
490.136, 26.880229, NA
490.159, 26.880227, NA
490.182, 26.880225, NA
490.205, 26.880223, NA
490.228, 26.880220, NA
490.251, 26.880218, NA
490.274, 26.880216, NA
490.298, 26.880213, NA
490.321, 26.880211, NA
490.344, 26.880209, NA
490.367, 26.880207, NA
490.390, 26.880204, NA
490.413, 26.880202, NA
490.436, 26.880200, NA
490.460, 26.880197, NA
490.483, 26.880195, NA
499.511, 26.879360, NA
499.535, 26.879358, NA
499.558, 26.879356, NA
499.581, 26.879354, NA
499.604, 26.879352, NA
499.627, 26.879350, NA
499.650, 26.879348, NA
499.673, 26.879346, NA
