"Points:0","Points:1","Points:2","T","coords:0","coords:1","coords:2"
-1.210719347e-08,-0.001004621852,0.006896263454,328.9787903,-1.210719347e-08,-0.001004621852,0.006896263454
-1.210719347e-08,-4.040045454e-08,0.006895100232,329.0086975,-1.210719347e-08,-4.040045454e-08,0.006895100232
-1.210719347e-08,0.001004530466,0.006896242499,328.9805298,-1.210719347e-08,0.001004530466,0.006896242499
-1.210719347e-08,0.00200963486,0.006899832748,328.8789062,-1.210719347e-08,0.00200963486,0.006899832748
-1.210719347e-08,0.003015886294,0.006906319875,328.6524353,-1.210719347e-08,0.003015886294,0.006906319875
-1.210719347e-08,0.004024029244,0.006916533224,328.3619385,-1.210719347e-08,0.004024029244,0.006916533224
-1.210719347e-08,0.005028962623,0.006113839336,326.7055664,-1.210719347e-08,0.005028962623,0.006113839336
-1.210719347e-08,0.005034983158,0.006931801792,327.5080261,-1.210719347e-08,0.005034983158,0.006931801792
-1.210719347e-08,0.00604401622,0.006313523743,325.1588745,-1.210719347e-08,0.00604401622,0.006313523743
-1.210719347e-08,0.006048413459,0.006951014046,326.1615906,-1.210719347e-08,0.006048413459,0.006951014046
-1.210719347e-08,0.007060686126,0.006343343761,322.7872314,-1.210719347e-08,0.007060686126,0.006343343761
-1.210719347e-08,0.007063210942,0.006971194874,323.8725281,-1.210719347e-08,0.007063210942,0.006971194874
-1.210719347e-08,0.007950250991,0.006990465801,320.6524658,-1.210719347e-08,0.007950250991,0.006990465801
-1.210719347e-08,0.00807649456,0.006489308085,319.5464478,-1.210719347e-08,0.00807649456,0.006489308085
-1.210719347e-08,0.008592166007,0.006494030822,316.6714783,-1.210719347e-08,0.008592166007,0.006494030822
-1.210719347e-08,0.00859187264,0.005990013946,316.7123108,-1.210719347e-08,0.00859187264,0.005990013946
-1.210719347e-08,0.009107773192,0.005996817257,314.2784729,-1.210719347e-08,0.009107773192,0.005996817257
-1.210719347e-08,0.009622460231,0.006226635072,312.6829834,-1.210719347e-08,0.009622460231,0.006226635072
-1.210719347e-08,0.009622447193,0.006000342779,312.6411133,-1.210719347e-08,0.009622447193,0.006000342779
-1.210719347e-08,0.009107788093,0.006327603012,314.4102478,-1.210719347e-08,0.009107788093,0.006327603012
-1.210719347e-08,-0.009107821621,0.00749898795,314.2423096,-1.210719347e-08,-0.009107821621,0.00749898795
-1.210719347e-08,-0.008592343889,0.00749731902,317.0601807,-1.210719347e-08,-0.008592343889,0.00749731902
-1.210719347e-08,-0.009107790887,0.006998917088,314.2118225,-1.210719347e-08,-0.009107790887,0.006998917088
-1.210719347e-08,-0.008592072874,0.006995997392,316.9879761,-1.210719347e-08,-0.008592072874,0.006995997392
-1.210719347e-08,-0.007065501995,0.007982464507,323.7259216,-1.210719347e-08,-0.007065501995,0.007982464507
-1.210719347e-08,-0.00795088429,0.007994747721,320.5104065,-1.210719347e-08,-0.00795088429,0.007994747721
-1.210719347e-08,-0.008077007718,0.007494852878,319.6032715,-1.210719347e-08,-0.008077007718,0.007494852878
