time_s,delta_t_s,step_id,t_eff_k,alpha,q_raw_w,q_target_w,q_applied_w,source_sum_openfoam_w
72.500000000000156,0.10000000000000001,725,308.76668069537243,1,31.490588135424627,31.490588135424627,31.490588135424627,31.490588135424627
72.600000000000151,0.10000000000000001,726,308.7729147385445,1,31.496068801192379,31.496068801192379,31.496068801192379,31.496068801192379
72.700000000000145,0.10000000000000001,727,308.77913721751651,1,31.501550140281658,31.501550140281658,31.501550140281658,31.501550140281658
72.800000000000139,0.10000000000000001,728,308.78534821118944,1,31.507027424693003,31.507027424693003,31.507027424693003,31.507027424693003
72.900000000000134,0.10000000000000001,729,308.79154778661984,1,31.512491181373594,31.512491181373594,31.512491181373594,31.512491181373594
73.000000000000128,0.10000000000000001,730,308.79773598946247,1,31.517950912193545,31.517950912193545,31.517950912193545,31.517950912193545
73.100000000000122,0.10000000000000001,731,308.80391287856969,1,31.523400792495224,31.523400792495224,31.523400792495224,31.523400792495224
73.200000000000117,0.10000000000000001,732,308.81007850278507,1,31.529166735769714,31.529166735769714,31.529166735769714,31.529166735769714
73.300000000000111,0.10000000000000001,733,308.81623343879085,1,31.53506506733309,31.53506506733309,31.53506506733309,31.53506506733309
73.400000000000105,0.10000000000000001,734,308.82237794109886,1,31.541015062496719,31.541015062496719,31.541015062496719,31.541015062496719
73.500000000000099,0.10000000000000001,735,308.82851211811339,1,31.546961879629158,31.546961879629158,31.546961879629158,31.546961879629158
73.600000000000094,0.10000000000000001,736,308.83463596975793,1,31.552909203764671,31.552909203764671,31.552909203764671,31.552909203764671
73.700000000000088,0.10000000000000001,737,308.84074948509306,1,31.558833159454164,31.558833159454164,31.558833159454164,31.558833159454164
73.800000000000082,0.10000000000000001,738,308.84685262084838,1,31.564817338551407,31.564817338551407,31.564817338551407,31.564817338551407
73.900000000000077,0.10000000000000001,739,308.85294547058817,1,31.570979654906193,31.570979654906193,31.570979654906193,31.570979654906193
74.000000000000071,0.10000000000000001,740,308.85902832380424,1,31.577140250250199,31.577140250250199,31.577140250250199,31.577140250250199
74.100000000000065,0.10000000000000001,741,308.8651011713863,1,31.583279810626436,31.583279810626436,31.583279810626436,31.583279810626436
74.20000000000006,0.10000000000000001,742,308.87116398038739,1,31.589364632132604,31.589364632132604,31.589364632132604,31.589364632132604
74.300000000000054,0.10000000000000001,743,308.87721666232807,1,31.595412616335025,31.595412616335025,31.595412616335025,31.595412616335025
74.400000000000048,0.10000000000000001,744,308.88325916410923,1,31.601358199871424,31.601358199871424,31.601358199871424,31.601358199871424
74.500000000000043,0.10000000000000001,745,308.889291331604,1,31.60715015074593,31.60715015074593,31.60715015074593,31.60715015074593
74.600000000000037,0.10000000000000001,746,308.89531293457321,1,31.612535183674765,31.612535183674765,31.612535183674765,31.612535183674765
74.700000000000031,0.10000000000000001,747,308.90132334228008,1,31.617870564402732,31.617870564402732,31.617870564402732,31.617870564402732
74.800000000000026,0.10000000000000001,748,308.90732253387739,1,31.623200553062123,31.623200553062123,31.623200553062123,31.623200553062123
74.90000000000002,0.10000000000000001,749,308.91331056004691,1,31.628509393320822,31.628509393320822,31.628509393320822,31.628509393320822
75.000000000000014,0.10000000000000001,750,308.91928744355903,1,31.633801612943543,31.633801612943543,31.633801612943543,31.633801612943543
75.100000000000009,0.10000000000000001,751,308.9252532132441,1,31.639088937570751,31.639088937570751,31.639088937570751,31.639088937570751
75.200000000000003,0.10000000000000001,752,308.93120791587285,1,31.644374405831798,31.644374405831798,31.644374405831798,31.644374405831798
75.299999999999997,0.10000000000000001,753,308.93715160170865,1,31.649658251348853,31.649658251348853,31.649658251348853,31.649658251348853
75.399999999999991,0.10000000000000001,754,308.94308432015532,1,31.654920675469132,31.654920675469132,31.654920675469132,31.654920675469132
75.499999999999986,0.10000000000000001,755,308.94900608613057,1,31.660137756865467,31.660137756865467,31.660137756865467,31.660137756865467
75.59999999999998,0.10000000000000001,756,308.9549168731416,1,31.665341630100571,31.665341630100571,31.665341630100571,31.665341630100571
75.699999999999974,0.10000000000000001,757,308.96081670848719,1,31.670307620007751,31.670307620007751,31.670307620007751,31.670307620007751
75.799999999999969,0.10000000000000001,758,308.96670525118725,1,31.675332891812559,31.675332891812559,31.675332891812559,31.675332891812559
75.899999999999963,0.10000000000000001,759,308.97258266376076,1,31.680488022984086,31.680488022984086,31.680488022984086,31.680488022984086
75.999999999999957,0.10000000000000001,760,308.97844922330887,1,31.685766791332568,31.685766791332568,31.685766791332568,31.685766791332568
76.099999999999952,0.10000000000000001,761,308.98430519222808,1,31.691090659983708,31.691090659983708,31.691090659983708,31.691090659983708
76.199999999999946,0.10000000000000001,762,308.99015069874719,1,31.696419839600093,31.696419839600093,31.696419839600093,31.696419839600093
76.29999999999994,0.10000000000000001,763,308.99598580135802,1,31.701745269074632,31.701745269074632,31.701745269074632,31.701745269074632
76.399999999999935,0.10000000000000001,764,309.00181054243126,1,31.707087600179094,31.707087600179094,31.707087600179094,31.707087600179094
76.499999999999929,0.10000000000000001,765,309.00762499388065,1,31.712448579999023,31.712448579999023,31.712448579999023,31.712448579999023
76.599999999999923,0.10000000000000001,766,309.01342922035474,1,31.71780447851641,31.71780447851641,31.71780447851641,31.71780447851641
76.699999999999918,0.10000000000000001,767,309.01922324421525,1,31.723198803827835,31.723198803827835,31.723198803827835,31.723198803827835
76.799999999999912,0.10000000000000001,768,309.02500715684988,1,31.729124802704067,31.729124802704067,31.729124802704067,31.729124802704067
76.899999999999906,0.10000000000000001,769,309.03078184900636,1,31.735206969697188,31.735206969697188,31.735206969697188,31.735206969697188
76.999999999999901,0.10000000000000001,770,309.03654756992876,1,31.741347937586539,31.741347937586539,31.741347937586539,31.741347937586539
77.099999999999895,0.10000000000000001,771,309.0423044072765,1,31.747439479817842,31.747439479817842,31.747439479817842,31.747439479817842
77.199999999999889,0.10000000000000001,772,309.04805227363624,1,31.753481353611644,31.753481353611644,31.753481353611644,31.753481353611644
77.299999999999883,0.10000000000000001,773,309.05379109007646,1,31.759476281171569,31.759476281171569,31.759476281171569,31.759476281171569
77.399999999999878,0.10000000000000001,774,309.05952078740222,1,31.765407512063444,31.765407512063444,31.765407512063444,31.765407512063444
77.499999999999872,0.10000000000000001,775,309.06524127183934,1,31.770356128751882,31.770356128751882,31.770356128751882,31.770356128751882
77.599999999999866,0.10000000000000001,776,309.07095095625391,1,31.775237698762059,31.775237698762059,31.775237698762059,31.775237698762059
77.699999999999861,0.10000000000000001,777,309.07664981347796,1,31.780155069393047,31.780155069393047,31.780155069393047,31.780155069393047
77.799999999999855,0.10000000000000001,778,309.08233798823784,1,31.785037403917244,31.785037403917244,31.785037403917244,31.785037403917244
77.899999999999849,0.10000000000000001,779,309.0880155070659,1,31.789927376733086,31.789927376733086,31.789927376733086,31.789927376733086
77.999999999999844,0.10000000000000001,780,309.09368245988475,1,31.794821931042325,31.794821931042325,31.794821931042325,31.794821931042325
78.099999999999838,0.10000000000000001,781,309.09933892298477,1,31.799718961059412,31.799718961059412,31.799718961059412,31.799718961059412
78.199999999999832,0.10000000000000001,782,309.10498496385594,1,31.804624103864306,31.804624103864306,31.804624103864306,31.804624103864306
78.299999999999827,0.10000000000000001,783,309.11062065367997,1,31.809542188575865,31.809542188575865,31.809542188575865,31.809542188575865
78.399999999999821,0.10000000000000001,784,309.11624606470951,1,31.814462222630059,31.814462222630059,31.814462222630059,31.814462222630059
78.499999999999815,0.10000000000000001,785,309.12186124755715,1,31.819423202179699,31.819423202179699,31.819423202179699,31.819423202179699
78.59999999999981,0.10000000000000001,786,309.12746631368321,1,31.824765520427349,31.824765520427349,31.824765520427349,31.824765520427349
78.699999999999804,0.10000000000000001,787,309.13306192351922,1,31.830218883778358,31.830218883778358,31.830218883778358,31.830218883778358
78.799999999999798,0.10000000000000001,788,309.13864827453699,1,31.835739888843907,31.835739888843907,31.835739888843907,31.835739888843907
78.899999999999793,0.10000000000000001,789,309.14422548712224,1,31.841218660177692,31.841218660177692,31.841218660177692,31.841218660177692
78.999999999999787,0.10000000000000001,790,309.14979349357196,1,31.846707713324189,31.846707713324189,31.846707713324189,31.846707713324189
79.099999999999781,0.10000000000000001,791,309.15535230757246,1,31.852182257097905,31.852182257097905,31.852182257097905,31.852182257097905
79.199999999999775,0.10000000000000001,792,309.1609019037133,1,31.857652855062042,31.857652855062042,31.857652855062042,31.857652855062042
79.29999999999977,0.10000000000000001,793,309.16644228048682,1,31.862975936511784,31.862975936511784,31.862975936511784,31.862975936511784
79.399999999999764,0.10000000000000001,794,309.17197320164962,1,31.868292311942231,31.868292311942231,31.868292311942231,31.868292311942231
79.499999999999758,0.10000000000000001,795,309.17749467642892,1,31.873616430089569,31.873616430089569,31.873616430089569,31.873616430089569
79.599999999999753,0.10000000000000001,796,309.18300673894208,1,31.878940900990187,31.878940900990187,31.878940900990187,31.878940900990187
